row_label,strat_type,sex,value,breakdown_cat_label,breakdown_var,outcome_var,table_id
Totale,control_type,Total,16.4,total,tenure,hourly_wage,Tav.5
B - Estrazione di minerali da cave e miniere,sector,Female,41668,≤ lower secondary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Female,44501,upper secondary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Female,54049,tertiary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Female,46350,total,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Male,36913,≤ lower secondary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Male,44350,upper secondary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Male,73120,tertiary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Male,43396,total,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Total,37041,≤ lower secondary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Total,44373,upper secondary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Total,68962,tertiary,education,annual_wage,Tav.6
B - Estrazione di minerali da cave e miniere,sector,Total,43698,total,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Female,26987,≤ lower secondary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Female,32618,upper secondary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Female,44154,tertiary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Female,33549,total,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Male,32796,≤ lower secondary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Male,39117,upper secondary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Male,62865,tertiary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Male,40196,total,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Total,31456,≤ lower secondary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Total,37446,upper secondary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Total,55990,tertiary,education,annual_wage,Tav.6
C - Attività manifatturiere,sector,Total,38429,total,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,27216,≤ lower secondary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,31571,upper secondary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,42914,tertiary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Female,32461,total,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,33925,≤ lower secondary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,39490,upper secondary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,60021,tertiary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Male,40219,total,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,31700,≤ lower secondary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,36812,upper secondary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,52191,tertiary,education,annual_wage,Tav.6
"CA - Industrie alimentari, delle bevande e del tabacco",sector,Total,37470,total,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,24485,≤ lower secondary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,29145,upper secondary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,41968,tertiary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Female,28599,total,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,30638,≤ lower secondary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,36197,upper secondary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,65499,tertiary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Male,36416,total,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,27251,≤ lower secondary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,32399,upper secondary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,51201,tertiary,education,annual_wage,Tav.6
"CB - Industrie tessili e dell'abbigliamento, pelli ed accessori",sector,Total,32113,total,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Female,25657,≤ lower secondary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Female,30194,upper secondary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Female,37823,tertiary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Female,30685,total,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Male,31003,≤ lower secondary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Male,35228,upper secondary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Male,51029,tertiary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Male,34899,total,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Total,30304,≤ lower secondary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Total,33990,upper secondary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Total,45984,tertiary,education,annual_wage,Tav.6
CC - Industria del legno carta e stampa,sector,Total,33976,total,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,NA,≤ lower secondary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,34508,upper secondary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,61300,tertiary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Female,50301,total,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,41150,≤ lower secondary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,54193,upper secondary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,84457,tertiary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Male,57703,total,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,41080,≤ lower secondary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,52434,upper secondary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,77304,tertiary,education,annual_wage,Tav.6
CD - Fabbricazione di coke e prodotti petroliferi raffinati,sector,Total,56730,total,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,28227,≤ lower secondary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,37806,upper secondary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,45920,tertiary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Female,39174,total,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,37077,≤ lower secondary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,46537,upper secondary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,67013,tertiary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Male,47489,total,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,35516,≤ lower secondary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,44164,upper secondary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,57719,tertiary,education,annual_wage,Tav.6
CE - Fabbricazione di sostanze e prodotti chimici,sector,Total,45106,total,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,37349,≤ lower secondary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,43915,upper secondary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,56067,tertiary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Female,50432,total,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,41564,≤ lower secondary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,56858,upper secondary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,71302,tertiary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Male,59545,total,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,40399,≤ lower secondary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,53042,upper secondary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,63286,tertiary,education,annual_wage,Tav.6
"CF - Produzione di articoli farmaceutici, chimico-medicinali e botanici",sector,Total,55961,total,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,29226,≤ lower secondary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,32906,upper secondary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,40918,tertiary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Female,33404,total,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,32320,≤ lower secondary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,38146,upper secondary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,62696,tertiary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Male,38134,total,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,31804,≤ lower secondary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,36850,upper secondary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,54667,tertiary,education,annual_wage,Tav.6
CG - Produzione di articoli in gomma e materie plastiche,sector,Total,37040,total,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,27670,≤ lower secondary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,31700,upper secondary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,40542,tertiary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Female,32185,total,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,31977,≤ lower secondary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,35511,upper secondary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,66387,tertiary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Male,36168,total,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,31486,≤ lower secondary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,34850,upper secondary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,57649,tertiary,education,annual_wage,Tav.6
CH - Fabbricazione di metalli di base e lavorazione di prodotti in metallo,sector,Total,35513,total,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,25081,≤ lower secondary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,33649,upper secondary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,47930,tertiary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Female,35428,total,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,30762,≤ lower secondary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,40443,upper secondary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,62540,tertiary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Male,46138,total,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,28092,≤ lower secondary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,38551,upper secondary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,58434,tertiary,education,annual_wage,Tav.6
"CI - Fabbricazione di computer, apparecchi elettronici e ottici",sector,Total,42816,total,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,27637,≤ lower secondary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,33295,upper secondary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,44789,tertiary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Female,33718,total,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,32565,≤ lower secondary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,39193,upper secondary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,62069,tertiary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Male,41749,total,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,31051,≤ lower secondary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,37845,upper secondary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,57365,tertiary,education,annual_wage,Tav.6
CJ - Fabbricazioni di apparecchi elettrici,sector,Total,39669,total,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,30329,≤ lower secondary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,36680,upper secondary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,42586,tertiary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Female,37260,total,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,35078,≤ lower secondary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,42760,upper secondary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,59868,tertiary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Male,43259,total,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,34516,≤ lower secondary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,41681,upper secondary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,54963,tertiary,education,annual_wage,Tav.6
CK - Fabbricazioni di macchinari ed apparecchi n.c.a.,sector,Total,42174,total,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Female,30118,≤ lower secondary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Female,36514,upper secondary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Female,50282,tertiary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Female,39916,total,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Male,33581,≤ lower secondary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Male,40914,upper secondary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Male,68272,tertiary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Male,45348,total,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Total,33014,≤ lower secondary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Total,40214,upper secondary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Total,63670,tertiary,education,annual_wage,Tav.6
CL - Fabbricazione di mezzi di trasporto,sector,Total,44344,total,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,27944,≤ lower secondary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,31233,upper secondary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,37182,tertiary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Female,31628,total,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,30904,≤ lower secondary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,34625,upper secondary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,54094,tertiary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Male,35392,total,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,30267,≤ lower secondary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,33710,upper secondary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,46941,tertiary,education,annual_wage,Tav.6
"CM - Altre industrie manifatturiere, riparazioni ed installazione",sector,Total,34366,total,education,annual_wage,Tav.6
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,40555,≤ lower secondary,education,annual_wage,Tav.6
"D - Fornitura di energia elettrica, gas, vapore e aria condizionata",sector,Female,43383,upper secondary,education,annual_wage,Tav.6
