row_label,strat_type,sex,breakdown_cat,value,breakdown_var,outcome_var,table_id,nuts1
Q - Sanita' e assistenza sociale,sector,Total,temporary,1236,contract_type,annual_hours,Tav.12,NA
Q - Sanita' e assistenza sociale,sector,Total,total,1696,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,permanent,1663,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,temporary,1083,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Female,total,1532,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,permanent,1834,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,temporary,1277,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Male,total,1653,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,permanent,1757,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,temporary,1212,contract_type,annual_hours,Tav.12,NA
"R - Attività artistiche, sportive, di intrattenimento e divertimento",sector,Total,total,1603,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Female,permanent,1594,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Female,temporary,1127,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Female,total,1480,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Male,permanent,1789,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Male,temporary,1256,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Male,total,1668,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Total,permanent,1684,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Total,temporary,1183,contract_type,annual_hours,Tav.12,NA
S - Altre attività di servizi,sector,Total,total,1566,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Female,permanent,1851,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Female,temporary,1330,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Female,total,1790,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Male,permanent,1996,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Male,temporary,1480,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Male,total,1946,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Total,permanent,1959,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Total,temporary,1435,contract_type,annual_hours,Tav.12,NA
Industria in senso stretto (B-E),sector,Total,total,1905,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Female,permanent,1840,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Female,temporary,1322,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Female,total,1779,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Male,permanent,1986,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Male,temporary,1445,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Male,total,1926,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Total,permanent,1952,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Total,temporary,1415,contract_type,annual_hours,Tav.12,NA
Industria (B-F),sector,Total,total,1891,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Female,permanent,1616,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Female,temporary,1103,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Female,total,1504,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Male,permanent,1880,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Male,temporary,1278,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Male,total,1759,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Total,permanent,1770,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Total,temporary,1201,contract_type,annual_hours,Tav.12,NA
Servizi di mercato (G-N),sector,Total,total,1652,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Female,permanent,1572,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Female,temporary,1072,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Female,total,1493,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Male,permanent,1786,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Male,temporary,1230,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Male,total,1723,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Total,permanent,1656,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Total,temporary,1121,contract_type,annual_hours,Tav.12,NA
Altri Servizi (O-S),sector,Total,total,1581,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Female,permanent,1591,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Female,temporary,1088,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Female,total,1498,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Male,permanent,1844,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Male,temporary,1267,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Male,total,1746,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Total,permanent,1716,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Total,temporary,1172,contract_type,annual_hours,Tav.12,NA
Totale Servizi (G-S),sector,Total,total,1620,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Female,permanent,1630,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Female,temporary,1111,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Female,total,1539,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Male,permanent,1898,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Male,temporary,1316,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Male,total,1812,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Total,permanent,1784,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Total,temporary,1219,contract_type,annual_hours,Tav.12,NA
Totale (B-S),sector,Total,total,1693,contract_type,annual_hours,Tav.12,NA
Nord-Ovest,geography,Female,permanent,1665,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Female,temporary,1106,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Female,total,1575,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Male,permanent,1921,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Male,temporary,1314,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Male,total,1838,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Total,permanent,1810,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Total,temporary,1215,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Ovest,geography,Total,total,1723,contract_type,annual_hours,Tav.12,Nord-Ovest
Nord-Est,geography,Female,permanent,1665,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Female,temporary,1139,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Female,total,1573,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Male,permanent,1942,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Male,temporary,1393,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Male,total,1860,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Total,permanent,1821,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Total,temporary,1270,contract_type,annual_hours,Tav.12,Nord-Est
Nord-Est,geography,Total,total,1732,contract_type,annual_hours,Tav.12,Nord-Est
Centro,geography,Female,permanent,1656,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Female,temporary,1150,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Female,total,1571,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Male,permanent,1897,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Male,temporary,1328,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Male,total,1817,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Total,permanent,1797,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Total,temporary,1245,contract_type,annual_hours,Tav.12,Centro
Centro,geography,Total,total,1713,contract_type,annual_hours,Tav.12,Centro
Sud,geography,Female,permanent,1512,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Female,temporary,1051,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Female,total,1417,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Male,permanent,1822,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Male,temporary,1236,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Male,total,1725,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Total,permanent,1695,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Total,temporary,1149,contract_type,annual_hours,Tav.12,Sud
Sud,geography,Total,total,1595,contract_type,annual_hours,Tav.12,Sud
Isole,geography,Female,permanent,1503,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Female,temporary,1068,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Female,total,1419,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Male,permanent,1817,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Male,temporary,1242,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Male,total,1712,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Total,permanent,1678,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Total,temporary,1161,contract_type,annual_hours,Tav.12,Isole
Isole,geography,Total,total,1581,contract_type,annual_hours,Tav.12,Isole
Totale,geography,Female,permanent,1630,contract_type,annual_hours,Tav.12,NA
Totale,geography,Female,temporary,1111,contract_type,annual_hours,Tav.12,NA
Totale,geography,Female,total,1539,contract_type,annual_hours,Tav.12,NA
Totale,geography,Male,permanent,1898,contract_type,annual_hours,Tav.12,NA
Totale,geography,Male,temporary,1316,contract_type,annual_hours,Tav.12,NA
Totale,geography,Male,total,1812,contract_type,annual_hours,Tav.12,NA
Totale,geography,Total,permanent,1784,contract_type,annual_hours,Tav.12,NA
Totale,geography,Total,temporary,1219,contract_type,annual_hours,Tav.12,NA
Totale,geography,Total,total,1693,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Female,permanent,1665,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Female,temporary,1147,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Female,total,1559,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Male,permanent,1898,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Male,temporary,1318,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Male,total,1794,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Total,permanent,1818,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Total,temporary,1253,contract_type,annual_hours,Tav.12,NA
10-49,firm_size,Total,total,1712,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Female,permanent,1714,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Female,temporary,1106,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Female,total,1604,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Male,permanent,1948,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Male,temporary,1320,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Male,total,1853,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Total,permanent,1867,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Total,temporary,1235,contract_type,annual_hours,Tav.12,NA
50-249,firm_size,Total,total,1764,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Female,permanent,1690,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Female,temporary,1100,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Female,total,1602,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Male,permanent,1938,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Male,temporary,1368,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Male,total,1876,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Total,permanent,1844,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Total,temporary,1243,contract_type,annual_hours,Tav.12,NA
250-499,firm_size,Total,total,1770,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Female,permanent,1682,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Female,temporary,1129,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Female,total,1607,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Male,permanent,1914,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Male,temporary,1358,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Male,total,1854,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Total,permanent,1823,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Total,temporary,1253,contract_type,annual_hours,Tav.12,NA
500-999,firm_size,Total,total,1755,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Female,permanent,1580,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Female,temporary,1097,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Female,total,1499,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Male,permanent,1857,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Male,temporary,1297,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Male,total,1780,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Total,permanent,1712,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Total,temporary,1181,contract_type,annual_hours,Tav.12,NA
1000+,firm_size,Total,total,1630,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Female,permanent,1630,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Female,temporary,1111,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Female,total,1539,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Male,permanent,1898,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Male,temporary,1316,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Male,total,1812,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Total,permanent,1784,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Total,temporary,1219,contract_type,annual_hours,Tav.12,NA
Totale,firm_size,Total,total,1693,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Female,permanent,1600,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Female,temporary,1132,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Female,total,1535,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Male,permanent,1831,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Male,temporary,1297,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Male,total,1785,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Total,permanent,1706,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Total,temporary,1187,contract_type,annual_hours,Tav.12,NA
Controllo pubblico,control_type,Total,total,1646,contract_type,annual_hours,Tav.12,NA
Controllo privato,control_type,Female,permanent,1654,contract_type,annual_hours,Tav.12,NA
Controllo privato,control_type,Female,temporary,1101,contract_type,annual_hours,Tav.12,NA
Controllo privato,control_type,Female,total,1542,contract_type,annual_hours,Tav.12,NA
Controllo privato,control_type,Male,permanent,1924,contract_type,annual_hours,Tav.12,NA
